district_code,neighborhood_name,neighborhood_code
47230,야사동,4723010300
47230,언하동,4723012800
47230,오수동,4723012400
47230,완산동,4723011300
47230,화룡동,4723011000
47900,예천읍,4790025000
47900,풍양면,4790041000
47900,호명읍,4790025300
47930,근남면,4793033000
47930,북면,4793031000
47930,울진읍,4793025000
47930,죽변면,4793037000
47930,후포면,4793038000
47730,봉양면,4773038000
47730,의성읍,4773025000
47820,이서면,4782034000
47820,청도읍,4782025300
47820,화양읍,4782025000
47750,진보면,4775037000
47750,청송읍,4775025000
47850,기산면,4785037000
47850,동명면,4785032000
47850,북삼읍,4785025300
47850,석적읍,4785025600
47850,약목면,4785036000
47850,왜관읍,4785025000
47111,구룡포읍,4711125000
47111,대도동,4711110200
47111,대잠동,4711111600
47111,동해면,4711132000
47111,상도동,4711110100
47111,송도동,4711110400
47111,연일읍,4711125300
47111,오천읍,4711125600
47111,이동,4711111700
47111,인덕동,4711111200
47111,일월동,4711110600
47111,지곡동,4711111500
47111,청림동,4711110500
47111,해도동,4711110300
47111,효자동,4711111400
47113,대신동,4711310900
47113,덕수동,4711310800
47113,동빈1가,4711311000
47113,두호동,4711312000
47113,득량동,4711311400
47113,상원동,4711310400
47113,양덕동,4711312200
47113,여천동,4711310500
47113,용흥동,4711311700
47113,우현동,4711311800
47113,장성동,4711312100
47113,죽도동,4711311600
47113,창포동,4711311900
47113,청하면,4711332000
47113,학산동,4711311200
47113,학잠동,4711311500
47113,항구동,4711311300
47113,환호동,4711312300
47113,흥해읍,4711325000
48310,거제면,4831034000
48310,고현동,4831010900
48310,능포동,4831010100
48310,덕포동,4831010700
48310,둔덕면,4831035000
48310,문동동,4831011100
48310,사등면,4831036000
48310,상동동,4831011000
48310,수월동,4831011400
48310,아주동,4831010500
48310,양정동,4831011300
48310,연초면,4831037000
48310,옥포동,4831010600
48310,일운면,4831031000
48310,장목면,4831039000
48310,장승포동,4831010200
48310,장평동,4831010800
48880,거창읍,4888025000
48820,거류면,4882043000
48820,고성읍,4882025000
48250,관동동,4825013000
48250,구산동,4825010600
48250,내덕동,4825012400
48250,내동,4825010800
48250,대성동,4825010500
48250,대청동,4825012900
48250,동상동,4825010100
48250,무계동,4825012600
48250,봉황동,4825010400
48250,부곡동,4825012500
48250,부원동,4825010300
48250,불암동,4825012200
48250,삼계동,4825010700
48250,삼문동,4825012800
48250,삼방동,4825011900
48250,삼정동,4825011700
48250,생림면,4825035000
48250,서상동,4825010200
48250,신문동,4825012700
48250,안동,4825012000
48250,어방동,4825011800
48250,외동,4825010900
48250,율하동,4825013100
48250,장유동,4825013200
48250,전하동,4825011500
48250,주촌면,4825032000
48250,지내동,4825012100
48250,진례면,4825033000
48250,진영읍,4825025000
48250,풍유동,4825011100
48250,한림면,4825034000
48250,화목동,4825011400
48250,흥동,4825011000
48840,고현면,4884037000
48840,남면,4884035000
48840,남해읍,4884025000
48840,삼동면,4884033000
48840,이동면,4884031000
48270,가곡동,4827010800
48270,교동,4827010300
48270,내이동,4827010200
48270,내일동,4827010100
48270,무안면,4827038000
48270,부북면,4827031000
48270,삼랑진읍,4827025000
48270,삼문동,4827010400
48270,상남면,4827036000
48270,하남읍,4827025300
48240,곤양면,4824035000
48240,대방동,4824011700
48240,동금동,4824010400
48240,동동,4824010100
48240,동림동,4824010600
48240,벌리동,4824010800
48240,사남면,4824032000
48240,사천읍,4824025000
48240,서동,4824010200
48240,서포면,4824037000
48240,선구동,4824010300
48240,송포동,4824012600
48240,용강동,4824010900
48240,용현면,4824033000
48240,정동면,4824031000
48240,죽림동,4824012700
48240,향촌동,4824011600
48860,금서면,4886034000
48860,단성면,4886037000
48860,산청읍,4886025000
48860,신안면,4886038000
48330,교동,4833011000
48330,남부동,4833010200
48330,다방동,4833010100
48330,덕계동,4833012000
48330,동면,4833031000
48330,명동,4833011500
48330,물금읍,4833025300
48330,북부동,4833010400
48330,북정동,4833010700
48330,삼호동,4833011400
48330,상북면,4833033000
48330,소주동,4833011700
48330,신기동,4833010600
48330,어곡동,4833011200
48330,주남동,4833011600
48330,주진동,4833011800
48330,중부동,4833010300
48330,평산동,4833011900
48330,하북면,4833034000
48720,부림면,4872039000
48720,의령읍,4872025000
48170,가좌동,4817013100
48170,강남동,4817010300
48170,금산면,4817041000
48170,내동면,4817031000
48170,대곡면,4817040000
48170,망경동,4817010100
48170,명석면,4817044000
48170,문산읍,4817025000
48170,봉곡동,4817011300
48170,봉래동,4817011500
48170,상대동,4817011900
48170,상봉동,4817011400
48170,상평동,4817012100
48170,신안동,4817012500
48170,옥봉동,4817011800
48170,유곡동,4817012800
48170,이현동,4817012700
48170,인사동,4817010800
48170,일반성면,4817036000
48170,정촌면,4817032000
48170,주약동,4817010200
48170,집현면,4817042000
48170,초전동,4817012200
48170,충무공동,4817013700
48170,칠암동,4817010400
48170,판문동,4817012900
48170,평거동,4817012600
48170,평안동,4817011000
48170,하대동,4817012000
48170,호탄동,4817013200
48740,남지읍,4874025300
48740,대지면,4874036000
48740,도천면,4874040000
48740,영산면,4874038000
48740,창녕읍,4874025000
48125,가포동,4812510100
48125,교방동,4812510200
48125,교원동,4812510300
48125,구산면,4812531000
48125,남성동,4812510400
48125,대내동,4812510500
48125,대외동,4812510800
48125,대창동,4812510900
48125,동성동,4812511100
48125,두월동2가,4812511300
48125,문화동,4812511500
48125,부림동,4812511700
48125,산호동,4812511800
48125,상남동,4812511900
48125,서성동,4812512000
48125,수성동,4812512200
48125,신창동,4812512400
48125,신포동1가,4812512500
48125,신포동2가,4812512600
48125,신흥동,4812512700
48125,오동동,4812513700
48125,완월동,4812512800
48125,월남동3가,4812513100
48125,월남동5가,4812513300
48125,월영동,4812513400
48125,월포동,4812513500
48125,유록동,4812513900
48125,자산동,4812514000
48125,장군동5가,4812514500
48125,중성동,4812514600
48125,중앙동2가,4812514800
48125,중앙동3가,4812514900
48125,진동면,4812532000
48125,진북면,4812533000
48125,창포동1가,4812515100
48125,창포동2가,4812515200
48125,창포동3가,4812515300
48125,추산동,4812515500
48125,해운동,4812515800
48125,현동,4812515900
48125,홍문동,4812516000
48127,구암동,4812710100
48127,내서읍,4812725000
48127,봉암동,4812710300
48127,석전동,4812710400
48127,양덕동,4812710500
48127,합성동,4812710600
48127,회성동,4812710700
48127,회원동,4812710800
48123,가음동,4812313100
48123,가음정동,4812310300
48123,남산동,4812310600
48123,남양동,4812313300
48123,내동,4812311100
48123,대방동,4812310500
48123,대원동,4812313700
48123,반림동,4812312600
48123,반지동,4812312400
48123,사파동,4812313000
48123,사파정동,4812310200
48123,상남동,4812312700
48123,성주동,4812312800
48123,신월동,4812313600
48123,신촌동,4812312300
48123,안민동,4812311000
48123,외동,4812310400
48123,용호동,4812313500
48123,천선동,4812310800
48121,대산면,4812132000
48121,도계동,4812110500
48121,동읍,4812125000
48121,동정동,4812110600
48121,명곡동,4812111800
48121,명서동,4812112400
48121,봉곡동,4812112700
48121,봉림동,4812111600
48121,북동,4812110100
48121,북면,4812131000
48121,서상동,4812110300
48121,소계동,4812110700
48121,소답동,4812110400
48121,중동,4812110200
48121,팔용동,4812112900
48129,경화동,4812913900
48129,광화동,4812912400
48129,근화동,4812912900
48129,남문동,4812915000
48129,남양동,4812915700
48129,대죽동,4812911700
48129,덕산동,4812914300
48129,두동,4812916100
48129,마천동,4812915800
48129,부흥동,4812912700
48129,북부동,4812914700
48129,석동,4812914000
48129,속천동,4812911600
48129,숭인동,4812911100
48129,안골동,4812916300
48129,여좌동,4812913700
48129,용원동,4812916400
48129,이동,4812914100
48129,인의동,4812911000
48129,자은동,4812914200
48129,장천동,4812914500
48129,제황산동,4812911500
48129,중평동,4812912800
48129,창선동,4812912200
48129,청안동,4812916200
48129,충무동,4812913500
48129,충의동,4812910800
48129,태백동,4812913800
48129,태평동,4812910700
48129,풍호동,4812914400
48129,화천동,4812913100
48220,광도면,4822034000
48220,도남동,4822011700
48220,도천동,4822010100
48220,동호동,4822010800
48220,명정동,4822010300
48220,무전동,4822011100
48220,미수동,4822011500
48220,봉평동,4822011600
48220,북신동,4822011000
48220,용남면,4822031000
48220,인평동,4822011300
48220,정량동,4822010900
48220,태평동,4822010700
48850,금남면,4885036000
48850,금성면,4885042000
48850,옥종면,4885041000
48850,진교면,4885037000
48850,하동읍,4885025000
48850,화개면,4885031000
48730,가야읍,4873025000
48730,군북면,4873032000
48730,법수면,4873033000
48730,칠서면,4873035000
48730,칠원읍,4873025300
48870,안의면,4887036000
48870,함양읍,4887025000
48890,가야면,4889033000
48890,초계면,4889036000
48890,합천읍,4889025000
52790,고창읍,5279025000
52790,대산면,5279038000
52130,경암동,5213013600
52130,경장동,5213013500
52130,구암동,5213013700
52130,금광동,5213010700
52130,금동,5213010300
52130,나운동,5213014400
52130,내흥동,5213013800
52130,대명동,5213012700
52130,대야면,5213035000
52130,동흥남동,5213013200
52130,문화동,5213011000
52130,미룡동,5213014500
52130,미장동,5213014200
52130,사정동,5213014000
52130,산북동,5213015100
52130,삼학동,5213011100
52130,서흥남동,5213013300
52130,성산면,5213037000
52130,소룡동,5213014600
52130,송풍동,5213010900
52130,수송동,5213014100
52130,신풍동,5213010800
52130,오식도동,5213014700
52130,옥산면,5213031000
52130,옥서면,5213040000
52130,월명동,5213010400
52130,임피면,5213033000
52130,장재동,5213012800
52130,조촌동,5213013400
52130,지곡동,5213014300
52210,검산동,5221010400
52210,금구면,5221042000
52210,금산면,5221045000
52210,만경읍,5221025000
52210,백산면,5221033000
52210,서암동,5221010700
52210,신풍동,5221010200
52210,옥산동,5221011000
52210,요촌동,5221010100
52210,하동,5221011200
52190,고죽동,5219011800
52190,금동,5219010600
52190,내척동,5219011400
52190,노암동,5219012100
52190,도통동,5219011600
52190,동충동,5219010100
52190,신정동,5219010900
52190,왕정동,5219010800
52190,운봉읍,5219025000
52190,월락동,5219011700
52190,인월면,5219047000
52190,조산동,5219010700
52190,죽항동,5219010300
52190,하정동,5219010200
52190,향교동,5219011100
52730,무주읍,5273025000
52730,안성면,5273034000
52800,변산면,5280036000
52800,부안읍,5280025000
52800,줄포면,5280041000
52800,진서면,5280037000
52770,순창읍,5277025000
52710,고산면,5271036000
52710,봉동읍,5271025300
52710,삼례읍,5271025000
52710,상관면,5271032000
52710,용진읍,5271025600
52710,이서면,5271033000
52140,금강동,5214012500
52140,금마면,5214040000
52140,남중동,5214011300
52140,낭산면,5214037000
52140,동산동,5214011100
52140,마동,5214011200
52140,모현동1가,5214011400
52140,모현동2가,5214011500
52140,목천동,5214011700
52140,부송동,5214013400
52140,송학동,5214011600
52140,신동,5214012100
52140,어양동,5214012300
52140,영등동,5214012200
52140,왕궁면,5214041000
52140,인화동1가,5214010900
52140,인화동2가,5214011000
52140,주현동,5214010800
52140,창인동1가,5214010100
52140,창인동2가,5214010200
52140,춘포면,5214042000
52140,팔봉동,5214012700
52140,평화동,5214010600
52140,함열읍,5214025000
52140,황등면,5214032000
52750,관촌면,5275038000
52750,오수면,5275035500
52750,운암면,5275032000
52750,임실읍,5275025000
52740,장계면,5274033500
52740,장수읍,5274025000
52113,고랑동,5211312900
52113,금암동,5211310700
52113,덕진동1가,5211310500
52113,덕진동2가,5211310600
52113,만성동,5211313100
52113,반월동,5211312300
52113,송천동1가,5211312100
52113,송천동2가,5211312200
52113,여의동,5211313000
52113,여의동2가,5211313900
52113,우아동1가,5211311300
52113,우아동2가,5211311400
52113,우아동3가,5211311500
52113,인후동1가,5211310300
52113,인후동2가,5211310400
52113,장동,5211313200
52113,중동,5211313800
52113,진북동,5211310200
52113,팔복동1가,5211310800
52113,팔복동2가,5211310900
52113,호성동1가,5211311600
52113,호성동2가,5211311700
52111,교동,5211111800
52111,남노송동,5211112100
52111,다가동1가,5211111300
52111,대성동,5211114300
52111,동서학동,5211112500
52111,삼천동1가,5211113700
52111,삼천동2가,5211113800
52111,서노송동,5211114700
52111,서서학동,5211112600
52111,서신동,5211112900
52111,서완산동2가,5211112400
52111,전동3가,5211111200
52111,중노송동,5211112000
52111,중인동,5211113500
52111,중화산동1가,5211112700
52111,중화산동2가,5211112800
52111,태평동,5211111900
52111,평화동1가,5211113200
52111,평화동2가,5211113300
52111,효자동1가,5211114000
52111,효자동2가,5211114100
52111,효자동3가,5211114200
52180,공평동,5218012500
52180,구룡동,5218012200
52180,금붕동,5218011200
52180,농소동,5218010600
52180,북면,5218031000
52180,상동,5218010300
52180,상평동,5218010800
52180,송산동,5218011300
52180,수성동,5218010100
52180,시기동,5218010400
52180,신태인읍,5218025000
52180,연지동,5218010500
52180,장명동,5218010200
52180,태인면,5218039000
52720,진안읍,5272025000
46810,강진읍,4681025000
46810,군동면,4681031000
46810,마량면,4681040000
46810,성전면,4681036000
46770,고흥읍,4677025000
46770,도양읍,4677025300
46770,도화면,4677034000
46720,곡성읍,4672025000
46720,석곡면,4672033000
46720,옥과면,4672037000
46230,광양읍,4623025000
46230,광영동,4623010800
46230,금호동,4623011000
46230,마동,4623010700
46230,성황동,4623010400
46230,옥곡면,4623033000
46230,중동,4623010600
46230,태인동,4623010900
46230,황금동,4623010100
46730,구례읍,4673025000
46730,마산면,4673034000
46730,산동면,4673037000
46170,금계동,4617011000
46170,금천면,4617039000
46170,남내동,4617011200
46170,남평읍,4617025000
46170,다시면,4617036000
46170,대호동,4617011600
46170,빛가람동,4617013400
46170,삼영동,4617010400
46170,성북동,4617011400
46170,송월동,4617010200
46170,용산동,4617012400
46170,이창동,4617012800
46170,죽림동,4617012100
46710,고서면,4671032000
46710,금성면,4671037000
46710,담양읍,4671025000
46710,대전면,4671041000
46710,수북면,4671040000
46110,광동2가,4611012000
46110,남교동,4611010700
46110,달동,4611016100
46110,대성동,4611010400
46110,대안동,4611010900
46110,대양동,4611016300
46110,대의동2가,4611013400
46110,동명동,4611011800
46110,산정동,4611010200
46110,상동,4611015800
46110,서산동,4611015400
46110,석현동,4611016000
46110,양동,4611010500
46110,연산동,4611010300
46110,옥암동,4611016400
46110,용당동,4611010100
46110,용해동,4611015900
46110,죽교동,4611015700
46110,항동,4611014600
46110,해안동4가,4611014500
46840,무안읍,4684025000
46840,삼향읍,4684025600
46840,일로읍,4684025300
46840,청계면,4684033000
46840,해제면,4684036000
46780,벌교읍,4678025300
46780,보성읍,4678025000
46780,회천면,4678039000
46150,가곡동,4615010900
46150,남정동,4615011600
46150,덕암동,4615011300
46150,덕월동,4615012700
46150,동외동,4615012200
46150,매곡동,4615010700
46150,생목동,4615011200
46150,서면,4615032000
46150,석현동,4615010800
46150,연향동,4615011400
46150,오천동,4615012600
46150,옥천동,4615010400
46150,왕지동,4615013200
46150,용당동,4615011000
46150,인제동,4615011700
46150,저전동,4615011800
46150,조곡동,4615011100
46150,조례동,4615013300
46150,풍덕동,4615011500
46150,해룡면,4615031000
46150,행동,4615010500
46910,지도읍,4691025000
46130,고소동,4613010500
46130,관문동,4613010400
46130,광무동,4613011200
46130,국동,4613011700
46130,남산동,4613011600
46130,덕충동,4613012600
46130,돌산읍,4613025000
46130,둔덕동,4613012300
46130,문수동,4613012000
46130,미평동,4613012200
46130,봉강동,4613011400
46130,봉계동,4613013900
46130,선원동,4613013500
46130,소라면,4613031000
46130,소호동,4613013100
46130,수정동,4613010200
46130,시전동,4613013200
46130,신기동,4613013300
46130,신월동,4613011800
46130,안산동,4613013000
46130,여서동,4613011900
46130,연등동,4613011100
46130,오림동,4613012100
46130,웅천동,4613013400
46130,율촌면,4613032000
46130,종화동,4613010100
46130,주삼동,4613013800
46130,충무동,4613011000
46130,학동,4613012800
46130,화장동,4613013700
46870,법성면,4687037000
46870,영광읍,4687025000
46870,홍농읍,4687025600
46830,삼호읍,4683025300
46830,신북면,4683033000
46830,영암읍,4683025000
46830,학산면,4683038000
46890,완도읍,4689025000
46880,삼계면,4688035000
46880,장성읍,4688025000
46880,황룡면,4688036000
46800,장흥읍,4680025000
46800,회진면,4680037000
46900,임회면,4690034000
46900,진도읍,4690025000
46860,월야면,4686038000
46860,함평읍,4686025000
46860,해보면,4686037000
46820,문내면,4682042000
46820,북평면,4682035000
46820,송지면,4682034000
46820,해남읍,4682025000
46820,황산면,4682040000
46790,능주면,4679035000
46790,화순읍,4679025000
50130,강정동,5013011600
50130,남원읍,5013025300
50130,대정읍,5013025000
50130,대포동,5013011400
50130,동홍동,5013010500
50130,법환동,5013010200
50130,보목동,5013011000
50130,색달동,5013011900
50130,서귀동,5013010100
50130,서호동,5013010300
50130,서홍동,5013010600
50130,성산읍,5013025900
50130,신효동,5013010900
50130,안덕면,5013031000
50130,중문동,5013011200
50130,토평동,5013011100
50130,표선면,5013032000
50130,하원동,5013011800
50130,하효동,5013010800
50130,호근동,5013010400
50130,회수동,5013011300
50110,건입동,5011010700
50110,구좌읍,5011025600
50110,내도동,5011014000
50110,노형동,5011012200
50110,도남동,5011012900
50110,도두이동,5011012800
50110,도두일동,5011012700
50110,도련이동,5011013100
50110,도련일동,5011013000
50110,도평동,5011013800
50110,봉개동,5011011600
50110,삼도이동,5011010600
50110,삼도일동,5011010500
50110,삼양이동,5011011400
50110,삼양일동,5011011300
50110,아라이동,5011011800
50110,아라일동,5011011700
50110,애월읍,5011025300
50110,연동,5011013700
50110,영평동,5011013600
50110,오등동,5011013400
50110,오라삼동,5011012100
50110,오라이동,5011012000
50110,오라일동,5011011900
50110,외도일동,5011012300
50110,용담삼동,5011011000
50110,용담이동,5011010900
50110,용담일동,5011010800
50110,월평동,5011013500
50110,이도이동,5011010400
50110,이도일동,5011010300
50110,이호이동,5011012600
50110,일도이동,5011010200
50110,일도일동,5011010100
50110,조천읍,5011025900
50110,한경면,5011031000
50110,한림읍,5011025000
50110,해안동,5011013900
50110,화북이동,5011011200
50110,화북일동,5011011100
50110,회천동,5011013300
